WMB,5,530i Sedan,2019,Sport Line/Luxury/M Sport,2.0-liter BMW TwinPower Turbo inline 4-cylinder,RWD,"18"" Double-spoke wheels/ style 634 with all-season non run-flat tires/18"" Double-spoke wheels/ style 634 with all-season run-flat tires/19"" V-spoke wheels/ style 635 with performance run-flat tires/19"" V-spoke wheels/ style 635 with all-season run-flat tires",Canberra Beige/Black SensaTec/Black SensaTecm/Canberra Beige/Black Vernasca Leather with contrast stitching/piping/Black Vernasca Leather with contrast stitch/piping/Mocha Vernasca Leather with contrast stitching/piping/Oyster Vernasca Leather with contrast stitching/piping/Cognac Vernasca Leather with contrast stitching/piping,Alpine White/Jet Black/Black Sapphire Metallic/Cashmere Silver Metallic/Glacier Silver Metallic/Imperial Blue Metallic/Dark Graphite Metallic/Mineral White Metallic/Jatoba Brown Metallic/Mediterranean Blue Metallic/Atlas Cedar Metallic/Bluestone Metallic,Bowers & Wilkins Diamond Surround Sound System:4200/Dynamic Damper Control:1000/M Steering Wheel:150/Active Cruise Control:1200/Night Vision with Pedestrian Detection:2300,53400
WMB,5,530e iPerformance,2019,Sport Line/Luxury/M Sport,2.0-liter BMW TwinPower Turbo inline 4-cylinder with integrated electric motor,RWD,"18"" Double-spoke wheels/ style 634 with all-season non run-flat tires/18"" Double-spoke wheels/ style 634 with all-season run-flat tires/19"" V-spoke wheels/ style 635 with performance run-flat tires/19"" V-spoke wheels/ style 635 with all-season run-flat tires",Canberra Beige/Black SensaTec/Black SensaTecm/Canberra Beige/Black Vernasca Leather with contrast stitching/piping/Black Vernasca Leather with contrast stitch/piping/Mocha Vernasca Leather with contrast stitching/piping/Oyster Vernasca Leather with contrast stitching/piping/Cognac Vernasca Leather with contrast stitching/piping,Alpine White/Jet Black/Black Sapphire Metallic/Cashmere Silver Metallic/Glacier Silver Metallic/Imperial Blue Metallic/Dark Graphite Metallic/Mineral White Metallic/Jatoba Brown Metallic/Mediterranean Blue Metallic/Atlas Cedar Metallic/Bluestone Metallic,Bowers & Wilkins Diamond Surround Sound System:4200/Dynamic Damper Control:1000/Active Cruise Control:1200/Night Vision with Pedestrian Detection:2300,53400
WMB,5,540i Sedan,2019,Sport Line/Luxury/M Sport,3.0-liter BMW TwinPower Turbo inline 6-cylinder,RWD,"18"" Double-spoke wheels/ style 634 with all-season non run-flat tires/18"" Double-spoke wheels/ style 634 with all-season run-flat tires/19"" V-spoke wheels/ style 635 with performance run-flat tires/19"" V-spoke wheels/ style 635 with all-season run-flat tires",Canberra Beige/Black SensaTec/Black SensaTecm/Canberra Beige/Black Vernasca Leather with contrast stitching/piping/Black Vernasca Leather with contrast stitch/piping/Mocha Vernasca Leather with contrast stitching/piping/Oyster Vernasca Leather with contrast stitching/piping/Cognac Vernasca Leather with contrast stitching/piping,Alpine White/Jet Black/Black Sapphire Metallic/Cashmere Silver Metallic/Glacier Silver Metallic/Imperial Blue Metallic/Dark Graphite Metallic/Mineral White Metallic/Jatoba Brown Metallic/Mediterranean Blue Metallic/Atlas Cedar Metallic/Bluestone Metallic,Integral Active Steering:1150/Bowers & Wilkins Diamond Surround Sound System:4200/Rear-seat entertainment Professional:2200/M Sport Brakes:650/Active Cruise Control:1200/Night Vision with Pedestrian Detection:2300,58950
WMB,6,640i xDrive Gran Turismo,2019,Sport Line/Luxury/M Sport,3.0-liter BMW TwinPower Turbo inline 6-cylinder,AWD,"19"" M Double-spoke wheels/ style 647M with performance run-flat tires/19"" M Double-spoke wheels/ style 647M with all-season run-flat tires/20"" M Double-spoke wheels/ style 648M with performance run-flat tires/19"" V-spoke bi-color wheels/ style 685 with performance run-flat tires/19"" V-spoke bi-color wheels/ style 685 with all-season run-flat tires",Canberra Beige/Black SensaTec/Black SensaTecm/Canberra Beige/Black Vernasca Leather with contrast stitching/piping/Black Vernasca Leather with contrast stitch/piping/Mocha Vernasca Leather with contrast stitching/piping/Oyster Vernasca Leather with contrast stitching/piping/Cognac Vernasca Leather with contrast stitching/piping,Alpine White/Jet Black/Black Sapphire Metallic/Cashmere Silver Metallic/Glacier Silver Metallic/Imperial Blue Metallic/Dark Graphite Metallic/Mineral White Metallic/Jatoba Brown Metallic/Mediterranean Blue Metallic/Atlas Cedar Metallic/Bluestone Metallic,Integral Active Steering:1150/Bowers & Wilkins Diamond Surround Sound System:4200/Rear-seat entertainment Professional:2200/M Sport Brakes:650/Active Cruise Control:1200/Night Vision with Pedestrian Detection:2300,70300
WMB,7,740i xDrive Sedan,2019,Standard,3.0-liter BMW TwinPower Turbo inline 6-cylinder,AWD,"18"" V-Spoke wheels/ style 642 with all-season run-flat tires/19"" V-Spoke wheels/ style 620 with all-season run-flat tires/20"" BMW Individual V-spoke wheels/ style 649i with performance run-flat tires",Canberra Beige Dakota Leather/Ivory White and Black Dakota Leather/Mocha Dakota Leather/Cognac Dakota Leather/Black Dakota Leather,Black Sapphire Metallic/Cashmere Silver Metallic/Glacier Silver Metallic/Imperial Blue Metallic/Dark Graphite Metallic/Mineral White Metallic/Jatoba Brown Metallic/Magellan Gray Metallic/Arctic Grey Metallic/Alpine White/Jet Black,Integral Active Steering:1150/Bowers & Wilkins Diamond Surround Sound System:3700/Rear-seat entertainment Professional:2700/M Sport Brakes:650/Night Vision with Pedestrian Detection:2300,86650
WMB,7,740e xDrive iPerformance,2019,Standard,2.0-liter BMW TwinPower Turbo inline 4-cylinder with integrated electric motor,AWD,"18"" V-Spoke wheels/ style 642 with all-season run-flat tires/19"" V-Spoke wheels/ style 620 with all-season run-flat tires/20"" BMW Individual V-spoke wheels/ style 649i with performance run-flat tires",Canberra Beige Dakota Leather/Ivory White and Black Dakota Leather/Mocha Dakota Leather/Cognac Dakota Leather/Black Dakota Leather,Black Sapphire Metallic/Cashmere Silver Metallic/Glacier Silver Metallic/Imperial Blue Metallic/Dark Graphite Metallic/Mineral White Metallic/Jatoba Brown Metallic/Magellan Gray Metallic/Arctic Grey Metallic/Alpine White/Jet Black,Integral Active Steering:1150/Bowers & Wilkins Diamond Surround Sound System:3400/Rear-seat entertainment Professional:2700/M Sport Brakes:650/Night Vision with Pedestrian Detection:2300,91250
WMB,7,750i xDrive Sedan,2019,Standard,4.4-liter BMW TwinPower Turbo V-8 engine,AWD,"18"" V-Spoke wheels/ style 642 with all-season run-flat tires/19"" V-Spoke wheels/ style 620 with all-season run-flat tires/20"" BMW Individual V-spoke wheels/ style 649i with performance run-flat tires",Canberra Beige Dakota Leather/Ivory White and Black Dakota Leather/Mocha Dakota Leather/Cognac Dakota Leather/Black Dakota Leather,Black Sapphire Metallic/Cashmere Silver Metallic/Glacier Silver Metallic/Imperial Blue Metallic/Dark Graphite Metallic/Mineral White Metallic/Jatoba Brown Metallic/Magellan Gray Metallic/Arctic Grey Metallic/Alpine White/Jet Black,Integral Active Steering:1150/Bowers & Wilkins Diamond Surround Sound System:3400/Rear-seat entertainment Professional:2700/M Sport Brakes:650/Night Vision with Pedestrian Detection:2300,99950
WMB,7,M760i xDrive Sedan,2019,Standard,6.6-liter BMW M Performance TwinPower Turbo V-12 engine,AWD,"18"" V-Spoke wheels/ style 642 with all-season run-flat tires/19"" V-Spoke wheels/ style 620 with all-season run-flat tires/20"" BMW Individual V-spoke wheels/ style 649i with performance run-flat tires",Canberra Beige Dakota Leather/Ivory White and Black Dakota Leather/Mocha Dakota Leather/Cognac Dakota Leather/Black Dakota Leather,Black Sapphire Metallic/Cashmere Silver Metallic/Glacier Silver Metallic/Imperial Blue Metallic/Dark Graphite Metallic/Mineral White Metallic/Jatoba Brown Metallic/Magellan Gray Metallic/Arctic Grey Metallic/Alpine White/Jet Black,Bowers & Wilkins Diamond Surround Sound System:3400/Rear-seat entertainment Professional:2700/Night Vision with Pedestrian Detection:2300,156700
WMB,7,740i Sedan,2019,Standard,3.0-liter BMW TwinPower Turbo inline 6-cylinder,RWD,"18"" V-Spoke wheels/ style 642 with all-season run-flat tires/19"" V-Spoke wheels/ style 620 with all-season run-flat tires/20"" BMW Individual V-spoke wheels/ style 649i with performance run-flat tires",Canberra Beige Dakota Leather/Ivory White and Black Dakota Leather/Mocha Dakota Leather/Cognac Dakota Leather/Black Dakota Leather,Black Sapphire Metallic/Cashmere Silver Metallic/Glacier Silver Metallic/Imperial Blue Metallic/Dark Graphite Metallic/Mineral White Metallic/Jatoba Brown Metallic/Magellan Gray Metallic/Arctic Grey Metallic/Alpine White/Jet Black,Integral Active Steering:1150/Bowers & Wilkins Diamond Surround Sound System:3400/Rear-seat entertainment Professional:2700/M Sport Brakes:650/Night Vision with Pedestrian Detection:2300,83650
WMB,7,750i Sedan,2019,Standard,4.4-liter BMW TwinPower Turbo V-8 engine,RWD,"18"" V-Spoke wheels/ style 642 with all-season run-flat tires/19"" V-Spoke wheels/ style 620 with all-season run-flat tires/20"" BMW Individual V-spoke wheels/ style 649i with performance run-flat tires",Canberra Beige Dakota Leather/Ivory White and Black Dakota Leather/Mocha Dakota Leather/Cognac Dakota Leather/Black Dakota Leather,Black Sapphire Metallic/Cashmere Silver Metallic/Glacier Silver Metallic/Imperial Blue Metallic/Dark Graphite Metallic/Mineral White Metallic/Jatoba Brown Metallic/Magellan Gray Metallic/Arctic Grey Metallic/Alpine White/Jet Black,Integral Active Steering:1150/Bowers & Wilkins Diamond Surround Sound System:3400/Rear-seat entertainment Professional:2700/M Sport Brakes:650/Night Vision with Pedestrian Detection:2300,96950
WMB,8,M850i xDrive Coupe,2019,Standard,4.4-liter BMW TwinPower Turbo V-8 engine,AWD,"18"" V-Spoke wheels/ style 642 with all-season run-flat tires/19"" V-Spoke wheels/ style 620 with all-season run-flat tires/20"" BMW Individual V-spoke wheels/ style 649i with performance run-flat tires",Canberra Beige Dakota Leather/Ivory White and Black Dakota Leather/Mocha Dakota Leather/Cognac Dakota Leather/Black Dakota Leather,Black Sapphire Metallic/Cashmere Silver Metallic/Glacier Silver Metallic/Imperial Blue Metallic/Dark Graphite Metallic/Mineral White Metallic/Jatoba Brown Metallic/Magellan Gray Metallic/Arctic Grey Metallic/Alpine White/Jet Black,M Carbon Roof:3000/Bowers & Wilkins Diamond Surround Sound System:3400/Night Vision with Pedestrian Detection:2300,111900
WMB,Z4,Z4 sDrive30i,2019,Sport line/M Sport,2.0-liter BMW TwinPower Turbo inline 4-cylinder,RWD,"18” M Double-spoke ferric grey wheels/ style 798M with performance non run-flat tires/18"" M Double-spoke orbit grey wheels/ style 798M with perf non run-flat tires/19"" M Double-spoke orbit grey wheels/ style 799M with perf non run-flat tires/19"" M Double-spoke jet black wheels/ style 799M with perf non run-flat tires",Black SensaTec,Alpine White/Black Sapphire Metallic/Glacier Silver Metallic/Mineral White Metallic/Mediterranean Blue Metallic/San Francisco Red,Remote Engine Start:300/Active Cruise Control:1200,49700
WMB,Alpina,ALPINA B6 xDrive Gran Coupe,2019,Standard,4.4 liter BMW TwinPower Turbo V-8/xDrive,AWD,"20"" ALPINA CLASSIC wheels/ style C15 with all-season non run-flat tires/20"" ALPINA CLASSIC wheels/ style C15 with performance non run-flat tires/21"" ALPINA CLASSIC wheels/ style CS16 with performance non run-flat tires",Canberra Beige Nappa Leather/Ivory White and Black Nappa Leather/Zagora Beige Nappa Leather/Mocha Nappa Leather/Cognac Nappa Leather/Black Nappa Leather,Black Sapphire Metallic/Glacier Silver Metallic/Mineral White Metallic/Magellan Gray Metallic/ALPINA Blue Metallic/ALPINA Green Metallic/Alpine White,Bang & Olufsen Sound System:3700/Night Vision with Pedestrian Detection:2300,124400
WMB,Alpina,ALPINA B7 xDrive,2019,Standard,4.4-liter/BMW TwinPower Turbo technology V-8 engine,AWD,"20"" ALPINA CLASSIC wheels/ style C15 with all-season non run-flat tires/20"" ALPINA CLASSIC wheels/ style C15 with performance non run-flat tires/21"" ALPINA CLASSIC wheels/ style CS16 with performance non run-flat tires",Canberra Beige Nappa Leather/Ivory White and Black Nappa Leather/Zagora Beige Nappa Leather/Mocha Nappa Leather/Cognac Nappa Leather/Black Nappa Leather,Black Sapphire Metallic/Glacier Silver Metallic/Mineral White Metallic/Magellan Gray Metallic/ALPINA Blue Metallic/ALPINA Green Metallic/Alpine White,Bowers & Wilkins Diamond Surround Sound System:3400/Rear-seat entertainment Professional:2700/Night Vision with Pedestrian Detection:2300,139350
WMBm,M2,M2 Competition,2019,Standard,3.0-liter BMW M TwinPower Turbo technology inline 6-cylinder,RWD,"19"" M Forged Black Y-Spoke Wheels Style 788 M with Mixed Performance Tires",Black Dakota Leather with blue stitching/Black Dakota Leather with orange stitching,Alpine White/Black Sapphire Metallic/Long Beach Blue Metallic/Sunset Orange Metallic/Hockenheim Silver Metallic,Moonroof:1050/M Double-clutch Transmission with Drivelogic:1290/M Driver's Package:2500,58900
WMBm,M3,M3 Sedan,2019,Standard,3.0 liter M TwinPower Turbo inline 6-cylinder,RWD,"18"" M V-spoke ferric grey wheels/ style 513M with performance non run-flat tires/19"" M Double-spoke forged wheels/ style 437M with performance non run-flat tires/19"" M Double-spoke forged black wheels/ style 437M with performance non run-flat tires",Black Extended Merino Leather/Cloth/Leather combination Carbonstructure Anthracite/Black/Silverstone Extended Merino Leather/Sakhir Orange/Black Extended Merino Leather/Sonoma Beige Extended Merino Leather/Silverstone Full Merino Leather/Sakhir Orange/Black Full Merino Leather/Sonoma Beige Full Merino Leather/Black Full Merino Leather,Alpine White/Black Sapphire Metallic/Mineral White Metallic/Mineral Grey Metallic/Austin Yellow Metallic/Yas Marina Blue Metallic/Sakhir Orange Metallic,M Driver's Package:2500,66500
WMBm,M4,M4 Coupe,2019,Standard,3.0 liter/inline 6-cylinder with M TwinPower Turbo Technology,RWD,"18"" M V-spoke ferric grey wheels/ style 513M with performance non run-flat tires/19"" M Double-spoke forged wheels/ style 437M with performance non run-flat tires/19"" M Double-spoke forged black wheels/ style 437M with performance non run-flat tires",Silverstone Extended Merino Leather/Sakhir Orange/Black Extended Merino Leather/Sonoma Beige Extended Merino Leather/Black Extended Merino Leather/Silverstone Full Merino Leather/Sakhir Orange/Black Full Merino Leather/Sonoma Beige Full Merino Leather/Black Full Merino Leather,Black Sapphire Metallic/Alpine White/Mineral White Metallic/Mineral Grey Metallic/Austin Yellow Metallic/Yas Marina Blue Metallic/Sakhir Orange Metallic,M Carbon Ceramic Brakes:8150/M Driver's Package:2500,69150
WMBm,M4,M4 Convertible,2019,Standard,3.0 liter/inline 6-cylinder with M TwinPower Turbo Technology,RWD,"18"" M V-spoke ferric grey wheels/ style 513M with performance non run-flat tires/19"" M Double-spoke forged wheels/ style 437M with performance non run-flat tires/19"" M Double-spoke forged black wheels/ style 437M with performance non run-flat tires",Silverstone Extended Merino Leather/Sakhir Orange/Black Extended Merino Leather/Sonoma Beige Extended Merino Leather/Black Extended Merino Leather/Silverstone Full Merino Leather/Sakhir Orange/Black Full Merino Leather/Sonoma Beige Full Merino Leather/Black Full Merino Leather,Black Sapphire Metallic/Alpine White/Mineral White Metallic/Mineral Grey Metallic/Austin Yellow Metallic/Yas Marina Blue Metallic/Sakhir Orange Metallic,M Carbon Ceramic Brakes:8150/M Driver's Package:2500,77650
WMBm,M5,M5 Sedan,2019,Standard,4.4-liter BMW M Performance TwinPower Turbo V-8 engine,AWD,"19"" M Double-spoke bi-color wheels/ style 705M with performance non run-flat tires/20"" M Double-spoke bi-color wheels/ style 706M with performance non run-flat tires/20"" M Double-spoke black wheels/ style 706M with performance non run-flat tires",Silverstone Extended Merino Leather/Aragon Brown Extended Merino Leather/Black Extended Merino Leather/Silverstone Full Merino Leather/Aragon Brown Full Merino Leather/Black Full Merino Leather,Black Sapphire Metallic/Singapore Gray Metallic/Snapper Rocks Blue Metallic/Marina Bay Blue metallic/Donington Grey Metallic/Bluestone Metallic/Alpine White,M Carbon Ceramic Brakes:8150/M Driver's Package:2500/Bowers & Wilkins Diamond Surround Sound System:3400/Rear-seat entertainment Professional:2200/Night Vision with Pedestrian Detection:2300,102700
WMBm,M5,M5 Competition,2019,Standard,4.4-liter BMW M Performance TwinPower Turbo V-8 engine,AWD,"19"" M Double-spoke bi-color wheels/ style 705M with performance non run-flat tires/20"" M Double-spoke bi-color wheels/ style 706M with performance non run-flat tires/20"" M Double-spoke black wheels/ style 706M with performance non run-flat tires",Silverstone Extended Merino Leather/Aragon Brown Extended Merino Leather/Black Extended Merino Leather/Silverstone Full Merino Leather/Aragon Brown Full Merino Leather/Black Full Merino Leather,Black Sapphire Metallic/Singapore Gray Metallic/Snapper Rocks Blue Metallic/Marina Bay Blue metallic/Donington Grey Metallic/Bluestone Metallic/Alpine White,M Carbon Ceramic Brakes:8150/M Driver's Package:2500/Bowers & Wilkins Diamond Surround Sound System:3400/Rear-seat entertainment Professional:2200/Night Vision with Pedestrian Detection:2300,110000
WMBm,M6,M6 Gran Coupe,2019,Standard,4.4-liter BMW M TwinPower Turbo V-8,RWD,"20"" M Double-spoke forged wheels/ style 343M with performance non run-flat tires/20"" M Double-spoke black gloss wheels/ style 433M with performance non run-flat tires/20"" M Double-spoke forged black wheels/ style 343M with performance non run-flat tires",Silverstone Extended Merino Leather/Sakhir Orange/Black Extended Merino Leather/Black Extended Merino Leather/Silverstone Full Merino Leather/Aragon Brown Full Merino Leather/Sakhir Orange/Black Full Merino Leather/Black Full Merino Leather,Black Sapphire Metallic/Silverstone Metallic/Space Gray Metallic/Singapore Gray Metallic/San Marino Blue metallic/Alpine White,M Carbon Ceramic Brakes:8150/M Driver's Package:2500/Night Vision with Pedestrian Detection:2300,119900
WMBi,i3,BMW i3,2019,Deka World/Mega World/Giga World/Tera World,AC Electric Motor,RWD,"19"" BMW i Turbine-spoke wheels/ style 429 with all-season non run-flat tires/20"" BMW i Double-spoke sport wheels/ style 430 with performance non run-flat tires",Deka Dark Cloth,Capparis White with BMW i Frozen Blue accent/Imperial Blue Metallic with Frozen Grey accent/Mineral Grey with BMW i Frozen Blue accent/Melbourne Red Metallic with Frozen Grey accent/Jucaro Beige Metallic with Frozen Grey Accent/Fluid Black with BMW I Frozen Blue accent,Moonroof:1000/Harman Kardon surround sound system:800,44450
WMBi,i8,BMW i8 Coupe,2019,Standard World/Tera World/Tera World Copper,AC Synchronous Electric Motor,AWD,"20"" BMWi Light Alloy Radial-spoke Bi-color Wheels style 516 with mixed tires/20"" BMWi Light Alloy Radial-spoke Jet Black Wheels style 516 with mixed tires/20"" BMW i Light Alloy W Spoke wheels style 470 with mixed tires",Giga Ivory White Full Perforated Leather/Giga Amido Full Perforated Leather,E-Copper with Frozen Grey Accent/Sophisto Grey Metallic with Frozen Grey accent/Sophisto Grey Metallic with BMW i Frozen Blue accent/Donington Grey/Crystal White Pearl Metallic with Frozen Grey accent/Crystal White Pearl Metallic with BMW i Frozen Blue accent,BMW Laserlight:6300,147500
WMBi,i8,BMW i8 Roadster,2019,Standard World/Tera World/Tera World Copper,AC Synchronous Electric Motor,AWD,"20"" BMWi Light Alloy Radial-spoke Bi-color Wheels style 516 with mixed tires/20"" BMWi Light Alloy Radial-spoke Jet Black Wheels style 516 with mixed tires/20"" BMW i Light Alloy W Spoke wheels style 470 with mixed tires",Giga Ivory White Full Perforated Leather/Giga Amido Full Perforated Leather,E-Copper with Frozen Grey Accent/Sophisto Grey Metallic with Frozen Grey accent/Sophisto Grey Metallic with BMW i Frozen Blue accent/Donington Grey/Crystal White Pearl Metallic with Frozen Grey accent/Crystal White Pearl Metallic with BMW i Frozen Blue accent,BMW Laserlight:6300,163300
